,Unnamed: 0,newid,seqno,expname,cost_flag,ref_mo,ref_yr,gift,cost,fam_size,family_income_before_tax,calibration_weight,number_of_earners,interview_month,interview_year,sex_ref,total_expenditure_prior_quarter,total_expenditure_current_quarter,sampling_state,imputed_income_before_tax,division,urban,product_description,region_description,sampling_city,Population_bucket
5721,12667,5565942,39,SUBEXPX,Valid value (unadjusted),January,2024,False,11,1,125500,34928.994,1,March,2024,Female,8441.8167,18273.6335,Maryland,125500.0,South Central,Urban,Streaming and downloading audio,South,Washington-Arlington-Alexandria,5+ Million
5722,12668,5565942,40,SUBEXPX,Valid value (unadjusted),February,2024,False,10,1,125500,34928.994,1,March,2024,Female,8441.8167,18273.6335,Maryland,125500.0,South Central,Urban,"Rental, streaming, and downloading videos",South,Washington-Arlington-Alexandria,5+ Million
5723,12669,5565942,40,SUBEXPX,Valid value (unadjusted),January,2024,False,10,1,125500,34928.994,1,March,2024,Female,8441.8167,18273.6335,Maryland,125500.0,South Central,Urban,"Rental, streaming, and downloading videos",South,Washington-Arlington-Alexandria,5+ Million
5724,12678,5569832,22,SUBEXPX,Valid value (unadjusted),February,2024,False,15,4,118000,35753.165,2,March,2024,Female,6385.7666,11347.5333,Illinois,119594.4,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Chicago-Naperville-Elgin,5+ Million
5725,12679,5569832,22,SUBEXPX,Valid value (unadjusted),January,2024,False,15,4,118000,35753.165,2,March,2024,Female,6385.7666,11347.5333,Illinois,119594.4,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Chicago-Naperville-Elgin,5+ Million
5726,12680,5587041,25,SUBEXPX,Valid value (unadjusted),January,2024,False,15,4,302600,35347.923,4,February,2024,Male,23550.8333,10458.4166,Florida,302600.0,South Central,Urban,Streaming and downloading audio,South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
5727,12681,5587631,17,SUBEXPX,Valid value (unadjusted),January,2024,False,16,3,91000,33540.796,2,February,2024,Female,13641.6668,7490.8334,Florida,91000.0,South Central,Urban,"Rental, streaming, and downloading videos",South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
5728,12684,5588871,30,SUBEXPX,Valid value (unadjusted),January,2024,False,25,2,105192,15592.836,0,February,2024,Female,18324.6667,4730.3333,Arizona,105192.0,Mountain,Rural,"Books, digital books, or book subscriptions",West,Phoenix-Mesa-Scottsdale,1-5 Million
5729,12685,5588881,25,SUBEXPX,Valid value (unadjusted),January,2024,False,6,4,120200,16351.472,1,February,2024,Male,22912.3333,10754.6667,Missouri,120093.0,West North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
5730,12686,5588881,26,SUBEXPX,Valid value (unadjusted),January,2024,False,5,4,120200,16351.472,1,February,2024,Male,22912.3333,10754.6667,Missouri,120093.0,West North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
5731,12690,5591051,22,SUBEXPX,Valid value (unadjusted),January,2024,False,35,3,609967,21585.459,2,February,2024,Female,39290.6289,16540.8145,New York,613887.2,Middle Atlantic,Urban,"Rental, streaming, and downloading videos",Northeast,New York-Newark-Jersey City,5+ Million
5732,12695,5592941,27,SUBEXPX,Valid value (unadjusted),January,2024,False,80,2,545567,16655.86,2,February,2024,Male,20086.8333,13650.9167,Colorado,462644.8,Mountain,Rural,"Rental, streaming, and downloading videos",West,Denver-Aurora-Lakewood,1-5 Million
5733,12696,5593051,41,SUBEXPX,Valid value (unadjusted),January,2024,False,15,3,335000,22748.414,2,February,2024,Female,23061.8771,30759.9386,New Jersey,337872.8,Middle Atlantic,Urban,"Rental, streaming, and downloading videos",Northeast,Philadelphia-Camden-Wilmington,5+ Million
5734,12698,5595301,22,SUBEXPX,Valid value (unadjusted),January,2024,False,11,4,195200,17243.574,2,February,2024,Male,19473.0875,8322.0437,Illinois,355046.0,East North Central,Rural,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
5735,12699,5595301,23,SUBEXPX,Valid value (unadjusted),January,2024,False,21,4,195200,17243.574,2,February,2024,Male,19473.0875,8322.0437,Illinois,355046.0,East North Central,Rural,Streaming and downloading audio,Midwest,St. Louis,1-5 Million
5736,12700,5595791,32,SUBEXPX,Valid value (unadjusted),January,2024,False,13,2,53292,9099.241,0,February,2024,Female,11143.6667,4717.3333,California,53404.4,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
5737,12701,5595921,24,SUBEXPX,Valid value (unadjusted),January,2024,False,15,2,77000,33605.647,2,February,2024,Male,11220.8332,5143.4166,California,77000.0,Pacific,Urban,"Books, digital books, or book subscriptions",West,Los Angeles-Long Beach-Anaheim,5+ Million
5738,12702,5595921,25,SUBEXPX,Valid value (unadjusted),January,2024,False,15,2,77000,33605.647,2,February,2024,Male,11220.8332,5143.4166,California,77000.0,Pacific,Urban,"Books, digital books, or book subscriptions",West,Los Angeles-Long Beach-Anaheim,5+ Million
5739,12703,5595921,27,SUBEXPX,Valid value (unadjusted),January,2024,False,17,2,77000,33605.647,2,February,2024,Male,11220.8332,5143.4166,California,77000.0,Pacific,Urban,Streaming and downloading audio,West,Los Angeles-Long Beach-Anaheim,5+ Million
5740,12704,5596281,22,SUBEXPX,Valid value (unadjusted),January,2024,False,14,1,147200,32424.684,1,February,2024,Male,12316.8334,7672.4167,Illinois,147467.0,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Chicago-Naperville-Elgin,5+ Million
5741,12731,5604011,20,SUBEXPX,Valid value (imputed/adjusted),February,2024,False,10,3,20196,29903.634,2,March,2024,Female,2928.0167,6876.0333,Michigan,55857.8,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Detroit-Warren-Dearborn,1-5 Million
5742,12732,5604011,20,SUBEXPX,Valid value (imputed/adjusted),January,2024,False,10,3,20196,29903.634,2,March,2024,Female,2928.0167,6876.0333,Michigan,55857.8,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Detroit-Warren-Dearborn,1-5 Million
5743,12733,5604011,21,SUBEXPX,Valid value (unadjusted),February,2024,False,5,3,20196,29903.634,2,March,2024,Female,2928.0167,6876.0333,Michigan,55857.8,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Detroit-Warren-Dearborn,1-5 Million
5744,12734,5604011,21,SUBEXPX,Valid value (unadjusted),January,2024,False,5,3,20196,29903.634,2,March,2024,Female,2928.0167,6876.0333,Michigan,55857.8,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Detroit-Warren-Dearborn,1-5 Million
5745,12743,5426253,60,TELCEL3X,Valid value (unadjusted),January,2024,False,131,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Cellular phone service,Northeast,New York-Newark-Jersey City,5+ Million
5746,12744,5426253,61,QADCAB3X,Valid value (unadjusted),January,2024,False,145,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Cable and satellite television services,Northeast,New York-Newark-Jersey City,5+ Million
5747,12745,5426253,61,QADINE3X,Valid value (unadjusted),January,2024,False,107,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Computer information services (internet),Northeast,New York-Newark-Jersey City,5+ Million
5748,12746,5426253,61,TELRES3X,Valid value (unadjusted),January,2024,False,33,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Residential telephone including VOIP,Northeast,New York-Newark-Jersey City,5+ Million
5749,12747,5426253,62,QADCAB3X,Valid value (allocated),January,2024,False,133,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Cable and satellite television services,Northeast,New York-Newark-Jersey City,5+ Million
5750,12748,5426253,62,QADINE3X,Valid value (allocated),January,2024,False,69,2,111126,24678.048,0,February,2024,Male,13613.6,5817.8,New York,111126.0,Middle Atlantic,Urban,Computer information services (internet),Northeast,New York-Newark-Jersey City,5+ Million
5751,12749,5426963,31,QADCAB3X,Valid value (allocated),January,2024,False,120,1,100000,18143.513,1,February,2024,Female,8617.6667,4079.8333,Minnesota,100000.0,West North Central,Urban,Cable and satellite television services,Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
5752,12750,5426963,31,QADINE3X,Valid value (allocated),January,2024,False,65,1,100000,18143.513,1,February,2024,Female,8617.6667,4079.8333,Minnesota,100000.0,West North Central,Urban,Computer information services (internet),Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
5753,12752,5427433,45,QADINE3X,Valid value (unadjusted),January,2024,False,95,2,228800,32452.525,2,February,2024,Female,21936.0001,9970.5,Pennsylvania,228800.0,Middle Atlantic,Urban,Computer information services (internet),Northeast,Philadelphia-Camden-Wilmington,5+ Million
5754,12753,5427433,46,TELCEL3X,Valid value (unadjusted),January,2024,False,245,2,228800,32452.525,2,February,2024,Female,21936.0001,9970.5,Pennsylvania,228800.0,Middle Atlantic,Urban,Cellular phone service,Northeast,Philadelphia-Camden-Wilmington,5+ Million
5755,12754,5427433,47,TELCEL3X,Valid value (unadjusted),January,2024,False,35,2,228800,32452.525,2,February,2024,Female,21936.0001,9970.5,Pennsylvania,228800.0,Middle Atlantic,Urban,Cellular phone service,Northeast,Philadelphia-Camden-Wilmington,5+ Million
5756,12755,5427733,20,TELCEL3X,Valid value (unadjusted),January,2024,False,32,1,16879,22309.638,1,February,2024,Male,2526.8333,1236.4167,Washington,16879.0,Pacific,Urban,Cellular phone service,West,Seattle-Tacoma-Bellevue,1-5 Million
5757,12756,5427883,9,QADINE3X,Valid value (unadjusted),January,2024,False,130,1,60000,24307.887,1,February,2024,Female,8852.3333,4426.1667,Michigan,60000.0,East North Central,Urban,Computer information services (internet),Midwest,Detroit-Warren-Dearborn,1-5 Million
5758,12757,5427883,10,TELCEL3X,Valid value (unadjusted),January,2024,False,60,1,60000,24307.887,1,February,2024,Female,8852.3333,4426.1667,Michigan,60000.0,East North Central,Urban,Cellular phone service,Midwest,Detroit-Warren-Dearborn,1-5 Million
5759,12758,5427924,19,TELCEL3X,Valid value (unadjusted),January,2024,False,140,2,68000,31684.45,2,February,2024,Female,5907.0334,3912.0167,Georgia,68957.4,South Central,Urban,Cellular phone service,South,Atlanta-Sandy Springs-Roswell,5+ Million
5760,12759,5427924,20,QADINE3X,Valid value (unadjusted),January,2024,False,105,2,68000,31684.45,2,February,2024,Female,5907.0334,3912.0167,Georgia,68957.4,South Central,Urban,Computer information services (internet),South,Atlanta-Sandy Springs-Roswell,5+ Million
5761,12762,5428373,25,TELCEL3X,Valid value (unadjusted),January,2024,False,75,1,72400,22356.386,1,February,2024,Female,10109.4001,3713.2,Washington,76553.0,Pacific,Urban,Cellular phone service,West,Seattle-Tacoma-Bellevue,1-5 Million
5762,12763,5428373,26,QADINE3X,Valid value (unadjusted),January,2024,False,120,1,72400,22356.386,1,February,2024,Female,10109.4001,3713.2,Washington,76553.0,Pacific,Urban,Computer information services (internet),West,Seattle-Tacoma-Bellevue,1-5 Million
5763,12769,5429333,14,QADINE3X,Valid value (unadjusted),January,2024,False,23,1,100000,23504.32,1,February,2024,Male,7385.0001,29575.5,Massachusetts,100000.0,New England,Urban,Computer information services (internet),Northeast,Boston-Cambridge-Newton,1-5 Million
5764,12770,5432763,49,QADINE3X,Valid value (unadjusted),January,2024,False,125,4,140136,29279.475,1,February,2024,Male,17504.6667,6826.3334,Texas,131100.0,West South Central,Urban,Computer information services (internet),South,Houston-The Woodlands-Sugar Land,5+ Million
5765,12771,5432763,50,TELCEL3X,Valid value (unadjusted),January,2024,False,225,4,140136,29279.475,1,February,2024,Male,17504.6667,6826.3334,Texas,131100.0,West South Central,Urban,Cellular phone service,South,Houston-The Woodlands-Sugar Land,5+ Million
5766,12772,5433703,35,QADINE3X,Valid value (unadjusted),January,2024,False,85,1,394367,24758.353,1,February,2024,Male,20416.6667,15188.3333,California,308628.0,Pacific,Urban,Computer information services (internet),West,San Francisco-Oakland-Hayward,1-5 Million
5767,12773,5433703,36,TELCEL3X,Valid value (unadjusted),January,2024,False,40,1,394367,24758.353,1,February,2024,Male,20416.6667,15188.3333,California,308628.0,Pacific,Urban,Cellular phone service,West,San Francisco-Oakland-Hayward,1-5 Million
5768,12774,5433723,72,QADINE3X,Valid value (unadjusted),January,2024,False,160,2,312196,17796.883,2,February,2024,Male,35991.4999,19696.25,Minnesota,312196.0,West North Central,Urban,Computer information services (internet),Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
5769,12775,5433723,73,TELCEL3X,Valid value (unadjusted),January,2024,False,117,2,312196,17796.883,2,February,2024,Male,35991.4999,19696.25,Minnesota,312196.0,West North Central,Urban,Cellular phone service,Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
5770,12780,5434883,14,TELCEL3X,Valid value (allocated),January,2024,False,15,2,130000,22285.774,2,February,2024,Male,6442.1667,5144.0833,Arizona,130000.0,Mountain,Urban,Cellular phone service,West,Phoenix-Mesa-Scottsdale,1-5 Million
5771,12781,5434883,14,QADINE3X,Valid value (unadjusted),January,2024,False,20,2,130000,22285.774,2,February,2024,Male,6442.1667,5144.0833,Arizona,130000.0,Mountain,Urban,Computer information services (internet),West,Phoenix-Mesa-Scottsdale,1-5 Million
5772,12782,5434883,14,TELRES3X,Valid value (allocated),January,2024,False,5,2,130000,22285.774,2,February,2024,Male,6442.1667,5144.0833,Arizona,130000.0,Mountain,Urban,Residential telephone including VOIP,West,Phoenix-Mesa-Scottsdale,1-5 Million
5773,12783,5435133,42,QADINE2X,Valid value (unadjusted),January,2024,False,50,10,273492,28343.644,7,March,2024,Female,12557.3667,25060.7333,California,317208.6,Pacific,Urban,Computer information services (internet),West,Riverside-San Bernardino-Ontario,1-5 Million
5774,12784,5435133,42,QADINE3X,Valid value (unadjusted),February,2024,False,50,10,273492,28343.644,7,March,2024,Female,12557.3667,25060.7333,California,317208.6,Pacific,Urban,Computer information services (internet),West,Riverside-San Bernardino-Ontario,1-5 Million
5775,12785,5435133,43,QADINE2X,Valid value (unadjusted),January,2024,False,50,10,273492,28343.644,7,March,2024,Female,12557.3667,25060.7333,California,317208.6,Pacific,Urban,Computer information services (internet),West,Riverside-San Bernardino-Ontario,1-5 Million
5776,12786,5435133,43,QADINE3X,Valid value (unadjusted),February,2024,False,50,10,273492,28343.644,7,March,2024,Female,12557.3667,25060.7333,California,317208.6,Pacific,Urban,Computer information services (internet),West,Riverside-San Bernardino-Ontario,1-5 Million
5777,12795,5436733,10,QADINE2X,Valid value (unadjusted),January,2024,False,129,1,24000,26411.277,1,March,2024,Female,4365.6667,6554.3333,New York,24000.0,Middle Atlantic,Urban,Computer information services (internet),Northeast,New York-Newark-Jersey City,5+ Million
5778,12796,5436733,10,QADINE3X,Valid value (unadjusted),February,2024,False,119,1,24000,26411.277,1,March,2024,Female,4365.6667,6554.3333,New York,24000.0,Middle Atlantic,Urban,Computer information services (internet),Northeast,New York-Newark-Jersey City,5+ Million
5779,12797,5437233,43,TELCEL2X,Valid value (unadjusted),January,2024,False,125,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cellular phone service,West,Anchorage,100-500 Thousands
5780,12798,5437233,44,TELCEL2X,Valid value (unadjusted),January,2024,False,100,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cellular phone service,West,Anchorage,100-500 Thousands
5781,12799,5437233,44,TELCEL3X,Valid value (unadjusted),February,2024,False,100,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cellular phone service,West,Anchorage,100-500 Thousands
5782,12800,5437233,45,TELRES2X,Valid value (unadjusted),January,2024,False,30,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Residential telephone including VOIP,West,Anchorage,100-500 Thousands
5783,12801,5437233,45,TELRES3X,Valid value (unadjusted),February,2024,False,30,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Residential telephone including VOIP,West,Anchorage,100-500 Thousands
5784,12802,5437233,46,TELCEL2X,Valid value (allocated),January,2024,False,95,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cellular phone service,West,Anchorage,100-500 Thousands
5785,12803,5437233,46,TELCEL3X,Valid value (allocated),February,2024,False,96,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cellular phone service,West,Anchorage,100-500 Thousands
5786,12804,5437233,46,QADCAB2X,Valid value (allocated),January,2024,False,138,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cable and satellite television services,West,Anchorage,100-500 Thousands
5787,12805,5437233,46,QADCAB3X,Valid value (allocated),February,2024,False,138,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Cable and satellite television services,West,Anchorage,100-500 Thousands
5788,12806,5437233,46,QADINE2X,Valid value (allocated),January,2024,False,67,2,66380,2678.856,1,March,2024,Male,4205.3167,22269.6334,Alaska,66330.4,Pacific,Urban,Computer information services (internet),West,Anchorage,100-500 Thousands
